GTDB21188	GCA_000174255	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000174295	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000176455	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000195065	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000220765	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000220785	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000221405	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000221445	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000221465	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000237625	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000237745	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000279265	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000279285	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000279345	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000279435	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000299495	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000302965	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000303085	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000304915	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000304995	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000305625	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000318075	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000338215	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000348085	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000348345	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000348425	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000387585	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000518145	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000710155	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000735705	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000736765	s__Vibrio cholerae	#8bd346
